node_id,timestamp,latitude,longitude,temperature_c,humidity_pct,surface_temp_c,smoke_index,co_ppm,voc_index,wind_speed_kmh,wind_direction_deg,fire_risk,is_fire_event,battery_pct,signal_rssi
NODE_098,2024-07-01T00:23:00+00:00,44.03606188234607,-78.91518584457391,22.27,60.06,25.68,0.0331,0.3709,42.53,8.88,179.2,0.1031,False,84.30994700066836,-83
NODE_099,2024-07-01T00:23:00+00:00,44.038088744687165,-78.89705192946319,22.17,64.21,20.84,0.0655,0.4078,44.82,8.33,174.0,0.096,False,99.04813076270288,-73
NODE_000,2024-07-01T00:23:30+00:00,43.9557044057763,-79.01619271028731,25.04,62.98,25.99,0.0,0.5361,49.54,6.73,179.8,0.092,False,75.90064381432654,-70
NODE_001,2024-07-01T00:23:30+00:00,43.95357753499127,-79.00280501181196,21.76,61.64,29.93,0.1071,0.4379,41.8,5.88,186.1,0.1004,False,76.36455705553742,-89
NODE_002,2024-07-01T00:23:30+00:00,43.95590390164038,-78.98461226399398,23.35,66.01,27.54,0.2464,0.5126,56.86,7.7,185.5,0.1045,False,87.01361967528352,-75
NODE_003,2024-07-01T00:23:30+00:00,43.95542721603081,-78.9785549428623,22.78,61.51,27.22,0.1098,0.4536,45.68,7.13,190.0,0.103,False,91.30704570578114,-109
NODE_004,2024-07-01T00:23:30+00:00,43.953408436992085,-78.9624655820958,23.47,66.38,23.57,0.0832,0.3393,55.21,6.02,178.4,0.0884,False,79.97608722300134,-62
NODE_005,2024-07-01T00:23:30+00:00,43.955284462413424,-78.94837969361198,22.75,63.82,23.97,0.1422,0.374,46.7,8.01,185.4,0.1016,False,71.87552261673572,-81
NODE_006,2024-07-01T00:23:30+00:00,43.95520000278843,-78.93958563949718,25.61,66.97,25.2,0.1083,0.4384,62.22,14.1,183.6,0.1057,False,83.12615858500486,-69
NODE_007,2024-07-01T00:23:30+00:00,43.953753193927234,-78.92216011639108,24.07,63.42,20.31,0.0564,0.4555,47.9,6.64,173.2,0.0944,False,86.71842840557692,-83
NODE_008,2024-07-01T00:23:30+00:00,43.95662416900974,-78.91094689116169,24.02,67.98,28.64,0.1478,0.332,52.82,5.9,189.7,0.0895,False,99.11702215006896,-105
NODE_009,2024-07-01T00:23:30+00:00,43.95374583902568,-78.90204532733777,22.61,60.47,25.27,0.043,0.4219,52.68,8.26,178.5,0.1022,False,91.72721230701448,-97
NODE_010,2024-07-01T00:23:30+00:00,43.96181422705412,-79.01351593399438,22.25,62.9,30.38,0.0426,0.3157,55.33,4.99,177.4,0.0919,False,91.3377458690198,-81
NODE_012,2024-07-01T00:23:30+00:00,43.96521024714918,-78.98730466555755,23.44,65.05,25.45,0.0438,0.4429,44.59,3.6,182.6,0.0849,False,74.9381227699887,-85
NODE_013,2024-07-01T00:23:30+00:00,43.96168135999905,-78.97659658171543,21.27,73.0,21.34,0.0,0.3594,44.99,4.16,172.7,0.0656,False,86.43987357143635,-91
NODE_014,2024-07-01T00:23:30+00:00,43.9645851479229,-78.959816723324,25.24,65.63,26.85,0.0539,0.4083,41.47,15.2,183.0,0.1046,False,76.96634750183138,-70
NODE_015,2024-07-01T00:23:30+00:00,43.96228434491044,-78.95323156554223,20.47,63.36,22.56,0.127,0.3399,51.58,6.23,178.9,0.0983,False,79.20216022550414,-100
NODE_016,2024-07-01T00:23:30+00:00,43.962496643032125,-78.9390464369928,23.27,62.9,28.95,0.0734,0.47,54.78,9.99,187.1,0.1024,False,95.08156603522568,-71
NODE_017,2024-07-01T00:23:30+00:00,43.96589869318048,-78.92221411347121,26.58,59.02,22.91,0.1563,0.5156,42.17,3.6,178.6,0.1131,False,74.91889050196448,-71
NODE_018,2024-07-01T00:23:30+00:00,43.96276934454579,-78.91143101596808,25.44,67.3,25.76,0.0216,0.4317,48.38,5.53,181.2,0.0837,False,77.84838070041165,-62
NODE_019,2024-07-01T00:23:30+00:00,43.9621238940592,-78.9010040414081,20.65,66.59,22.68,0.0488,0.3432,59.71,7.21,183.6,0.0876,False,80.57609301312978,-85
NODE_020,2024-07-01T00:23:30+00:00,43.97170712164389,-79.00933462799391,24.7,60.25,26.03,0.1359,0.3591,41.65,9.06,187.3,0.1103,False,74.47618795033048,-86
NODE_021,2024-07-01T00:23:30+00:00,43.970662501434525,-78.99906951801262,19.22,67.63,31.18,0.0326,0.383,43.79,9.22,181.3,0.0903,False,98.97276016639692,-87
NODE_022,2024-07-01T00:23:30+00:00,43.97421887163029,-78.99009381888895,22.8,60.51,21.5,0.083,0.4463,57.55,10.87,187.4,0.1094,False,84.08311365738334,-61
NODE_023,2024-07-01T00:23:30+00:00,43.97171779145853,-78.97186072167966,25.79,64.08,28.3,0.0,0.4042,47.5,5.86,183.5,0.0909,False,76.01409175519524,-88
NODE_024,2024-07-01T00:23:30+00:00,43.97328407597697,-78.96113720052007,21.2,66.27,30.87,0.2221,0.3443,52.3,10.94,172.2,0.1087,False,78.78770200807239,-65
NODE_025,2024-07-01T00:23:30+00:00,43.9714987580629,-78.95353160633037,23.65,57.74,24.92,0.0,0.3897,59.38,5.44,181.1,0.1,False,97.07905592685104,-64
NODE_027,2024-07-01T00:23:30+00:00,43.975001566604334,-78.92634056034227,24.1,61.82,23.36,0.0604,0.4443,61.44,9.17,180.7,0.1022,False,94.5367164673043,-76
NODE_028,2024-07-01T00:23:30+00:00,43.97296504307042,-78.90954110159218,24.75,68.7,25.42,0.0,0.4486,55.37,2.79,177.2,0.0728,False,76.23479864818579,-66
NODE_029,2024-07-01T00:23:30+00:00,43.97274436117152,-78.90165872908341,23.78,64.28,24.93,0.1237,0.4185,52.55,8.28,175.2,0.0999,False,69.97196598311008,-101
NODE_030,2024-07-01T00:23:30+00:00,43.98330819238057,-79.01232789922649,22.4,65.61,22.05,0.0,0.3569,46.54,8.4,188.4,0.0882,False,79.06374932064304,-100
NODE_032,2024-07-01T00:23:30+00:00,43.98124640207371,-78.98383486755344,23.34,71.5,28.21,0.2197,0.4013,55.54,7.09,174.2,0.0895,False,87.56959793166885,-77
NODE_033,2024-07-01T00:23:30+00:00,43.98203863964413,-78.97811701087224,22.96,65.75,19.27,0.1078,0.3407,47.6,5.64,177.2,0.0909,False,74.6787467890512,-104
NODE_034,2024-07-01T00:23:30+00:00,43.98393715819656,-78.96514415877736,22.69,63.76,27.33,0.1135,0.4682,58.1,10.56,182.4,0.1043,False,87.27171978331432,-69
NODE_035,2024-07-01T00:23:30+00:00,43.98356976416234,-78.9505801318357,26.85,65.55,23.1,0.0927,0.4671,55.09,7.03,182.0,0.1014,False,99.37557530094698,-71
NODE_037,2024-07-01T00:23:30+00:00,43.98215176041357,-78.92141387837997,19.82,59.99,22.86,0.0769,0.3282,50.62,5.26,176.1,0.1001,False,97.59709634426576,-84
NODE_038,2024-07-01T00:23:30+00:00,43.982936411031964,-78.91532634240674,21.85,64.9,26.06,0.124,0.481,49.23,8.95,182.8,0.1001,False,85.85498339923288,-88
NODE_039,2024-07-01T00:23:30+00:00,43.98334611625741,-78.89787548104677,20.68,68.43,31.49,0.0232,0.424,47.27,3.55,189.4,0.0794,False,95.2516231792304,-90
NODE_040,2024-07-01T00:23:30+00:00,43.9888954456988,-79.0131109082098,27.78,63.38,26.74,0.0856,0.262,48.56,4.37,179.4,0.1042,False,83.3480018900144,-101
NODE_041,2024-07-01T00:23:30+00:00,43.988310874251376,-78.99842840073994,24.41,63.41,28.93,0.0,0.3636,47.44,9.05,184.4,0.0939,False,93.44887902048892,-64
NODE_042,2024-07-01T00:23:30+00:00,43.98969893553508,-78.98756801470454,19.91,66.91,27.42,0.0,0.3435,47.45,10.06,169.1,0.0881,False,87.64729757402681,-83
NODE_043,2024-07-01T00:23:30+00:00,43.99102695355163,-78.97800508747196,24.99,62.66,28.54,0.1297,0.4394,45.28,8.14,170.9,0.1036,False,93.32489975048335,-75
NODE_044,2024-07-01T00:23:30+00:00,43.989906914570334,-78.9614873873646,22.2,66.56,28.62,0.1643,0.3322,58.89,4.64,174.5,0.0915,False,93.46049252682649,-67
NODE_045,2024-07-01T00:23:30+00:00,43.98938066308024,-78.95095664141478,27.22,62.53,25.07,0.043,0.3494,44.85,9.75,174.0,0.1098,False,80.71093867723951,-101
NODE_046,2024-07-01T00:23:30+00:00,43.99121124915284,-78.9353810523014,23.1,64.53,28.34,0.0568,0.4688,51.48,5.18,186.2,0.0897,False,75.47833328228921,-76
NODE_047,2024-07-01T00:23:30+00:00,43.99325306568946,-78.92420310852663,20.09,66.23,17.84,0.1214,0.4254,47.08,11.31,173.3,0.1007,False,79.9274676777115,-91
NODE_048,2024-07-01T00:23:30+00:00,43.9883805222968,-78.90918768709794,20.26,66.31,27.03,0.1683,0.3744,47.96,7.22,177.7,0.0969,False,77.45572237294508,-106
NODE_050,2024-07-01T00:23:30+00:00,44.002400837223256,-79.01572149433649,20.26,67.43,22.29,0.0,0.399,53.19,16.1,174.0,0.0974,False,76.0733588935109,-89
NODE_051,2024-07-01T00:23:30+00:00,44.00173683820344,-78.99649266883785,23.7,65.74,21.55,0.0526,0.3417,55.3,5.89,178.3,0.0874,False,91.56774620081488,-72
NODE_052,2024-07-01T00:23:30+00:00,44.00144915861503,-78.9903816310441,21.34,66.18,22.17,0.0,0.4406,41.53,8.5,186.2,0.0876,False,75.613216333186,-79
NODE_053,2024-07-01T00:23:30+00:00,44.00241171175782,-78.97757647966827,27.11,61.28,25.45,0.0024,0.3302,58.85,10.97,184.2,0.111,False,93.83296461286209,-99
NODE_054,2024-07-01T00:23:30+00:00,44.002011652157925,-78.96310746809307,23.09,66.17,24.16,0.0055,0.3637,55.14,9.9,176.5,0.0899,False,91.2882472245726,-87
NODE_055,2024-07-01T00:23:30+00:00,44.00233040292656,-78.9480920887021,25.29,60.96,26.31,0.189,0.3722,47.47,8.56,188.9,0.1131,False,97.54888001568288,-101
NODE_057,2024-07-01T00:23:30+00:00,44.00079600357222,-78.92541241891139,24.57,57.62,22.71,0.1857,0.3124,42.52,5.96,179.7,0.114,False,94.05754611632663,-101
NODE_058,2024-07-01T00:23:30+00:00,43.99973195183097,-78.9143146080701,23.41,67.12,26.37,0.1168,0.3956,50.77,12.57,187.5,0.1005,False,98.87763129022368,-68
NODE_060,2024-07-01T00:23:30+00:00,44.00948853406658,-79.01630896133584,23.02,64.24,23.54,0.0882,0.339,42.58,5.55,186.6,0.0925,False,79.84215885962925,-61
NODE_061,2024-07-01T00:23:30+00:00,44.00971654520555,-79.00212171842517,22.73,68.47,27.09,0.0,0.3359,45.67,11.1,173.5,0.0866,False,95.60531004196768,-106
NODE_062,2024-07-01T00:23:30+00:00,44.01095261725476,-78.99079240881571,22.98,71.07,22.46,0.0805,0.3806,60.13,7.57,172.7,0.0812,False,95.49500090155026,-82
NODE_063,2024-07-01T00:23:30+00:00,44.00781253982432,-78.97515738354349,24.89,64.01,21.55,0.098,0.4849,49.83,11.32,180.4,0.1041,False,72.52881754675265,-101
NODE_064,2024-07-01T00:23:30+00:00,44.00701777051781,-78.95926023779603,19.08,65.2,30.8,0.0,0.3486,46.65,8.48,174.2,0.0908,False,70.785419411982,-68
NODE_065,2024-07-01T00:23:30+00:00,44.00942985109912,-78.95192962769494,20.66,55.81,31.09,0.0548,0.4381,38.75,7.31,172.2,0.1136,False,83.68130858203824,-66
NODE_066,2024-07-01T00:23:30+00:00,44.01067910708377,-78.93980193030734,20.85,62.09,23.24,0.0,0.4704,44.57,6.84,177.6,0.0936,False,85.5877458611724,-89
NODE_068,2024-07-01T00:23:30+00:00,44.008822662011895,-78.9107116105622,25.02,68.03,23.22,0.0,0.3165,48.18,13.54,179.7,0.0916,False,98.45750526696987,-81
NODE_069,2024-07-01T00:23:30+00:00,44.00983988979144,-78.89880449390323,25.66,65.26,26.44,0.0062,0.4347,46.6,8.75,185.9,0.0932,False,74.51164425850052,-103
NODE_070,2024-07-01T00:23:30+00:00,44.01750050795353,-79.01381331989738,22.4,65.85,28.48,0.1292,0.5232,44.2,2.97,178.0,0.0887,False,84.97973560362044,-88
NODE_071,2024-07-01T00:23:30+00:00,44.01664936133025,-79.0024288395543,23.14,67.19,26.99,0.0735,0.4249,39.9,6.0,177.2,0.0864,False,96.81718128038108,-107
NODE_072,2024-07-01T00:23:30+00:00,44.01609779877617,-78.98996383689195,22.28,65.46,23.22,0.1307,0.3422,63.97,10.49,175.0,0.1012,False,99.02506474177268,-84
NODE_073,2024-07-01T00:23:30+00:00,44.016658816623206,-78.97187159713614,23.48,60.0,26.34,0.0979,0.3277,40.43,10.23,179.4,0.1099,False,90.49320747480115,-88
NODE_074,2024-07-01T00:23:30+00:00,44.019698744014754,-78.959862378662,26.79,66.53,27.99,0.0369,0.3571,40.83,9.99,175.8,0.0995,False,90.05654156220378,-86
NODE_075,2024-07-01T00:23:30+00:00,44.015609368807546,-78.9462431862345,20.06,67.01,25.81,0.0541,0.3284,55.07,9.9,180.6,0.0915,False,77.98069488544218,-77
NODE_077,2024-07-01T00:23:30+00:00,44.01620359249544,-78.92505405289309,25.29,65.58,27.74,0.152,0.4915,52.52,9.23,179.6,0.1024,False,76.60087872381747,-99
NODE_078,2024-07-01T00:23:30+00:00,44.01999379322694,-78.9094135727947,19.72,61.15,25.21,0.0833,0.4218,54.99,4.17,181.4,0.0968,False,93.83234901087488,-96
NODE_079,2024-07-01T00:23:30+00:00,44.01736300002198,-78.89625258109727,25.08,68.02,24.36,0.053,0.4349,45.45,11.81,180.8,0.0933,False,77.68605183181073,-61
NODE_080,2024-07-01T00:23:30+00:00,44.02934540714544,-79.0104763135975,22.27,63.14,25.96,0.0807,0.335,46.23,6.93,196.2,0.0966,False,70.8730956911515,-70
NODE_081,2024-07-01T00:23:30+00:00,44.02662174763414,-78.99666156767366,22.49,61.71,22.04,0.0839,0.3981,44.86,6.33,176.6,0.0991,False,97.48918937825688,-73
NODE_082,2024-07-01T00:23:30+00:00,44.02789714567635,-78.9876691597991,19.43,61.85,23.15,0.1014,0.4612,52.68,9.55,180.6,0.1058,False,98.26152653326204,-71
NODE_083,2024-07-01T00:23:30+00:00,44.02590976087995,-78.9715217391016,22.46,60.34,27.87,0.0,0.3769,45.38,8.85,175.4,0.1001,False,86.95012348212832,-87
NODE_084,2024-07-01T00:23:30+00:00,44.02829853871646,-78.96580431848244,26.62,64.01,26.0,0.1136,0.3932,47.04,12.39,165.5,0.1137,False,97.61387250400008,-72
NODE_086,2024-07-01T00:23:30+00:00,44.02928961735124,-78.93723514055002,21.45,63.51,23.75,0.1346,0.4876,55.67,8.56,172.0,0.1031,False,97.0633604606658,-98
NODE_087,2024-07-01T00:23:30+00:00,44.02951019249558,-78.92811439933593,25.92,61.65,23.26,0.0401,0.364,43.46,7.34,185.1,0.1017,False,83.68761578431928,-72
NODE_088,2024-07-01T00:23:30+00:00,44.02469499227404,-78.91567169783455,22.16,65.15,24.32,0.0807,0.3527,57.52,8.04,188.1,0.0943,False,72.79744972125421,-99
NODE_089,2024-07-01T00:23:30+00:00,44.02650653708702,-78.89657853906569,23.02,61.22,22.4,0.1581,0.3692,41.03,7.67,175.2,0.1076,False,72.38662466431208,-78
NODE_090,2024-07-01T00:23:30+00:00,44.03466131770448,-79.0119117065816,28.02,67.42,24.96,0.0748,0.4285,38.0,7.04,179.9,0.1012,False,69.9213750739163,-75
NODE_091,2024-07-01T00:23:30+00:00,44.03378246189065,-78.998921584396,21.24,60.77,27.36,0.0,0.326,43.87,6.21,181.4,0.0946,False,94.54220581845568,-88
NODE_092,2024-07-01T00:23:30+00:00,44.03616476735508,-78.98431159579451,24.81,67.86,26.07,0.0456,0.3995,59.98,8.9,185.2,0.0878,False,89.20125949561017,-64
NODE_093,2024-07-01T00:23:30+00:00,44.03696063595933,-78.97644296116121,22.53,62.76,22.05,0.1323,0.4305,43.15,8.62,187.3,0.1044,False,84.92181139199265,-110
NODE_094,2024-07-01T00:23:30+00:00,44.035476910181856,-78.96122400463169,22.54,61.52,24.14,0.1422,0.326,45.48,9.59,183.7,0.1088,False,70.04015838852662,-81
NODE_095,2024-07-01T00:23:30+00:00,44.03580327405714,-78.94677164836767,24.85,60.85,28.5,0.1681,0.3738,49.27,1.33,183.1,0.0985,False,92.5454242283903,-87
NODE_096,2024-07-01T00:23:30+00:00,44.03337650318728,-78.93656940022687,21.04,63.37,21.56,0.0758,0.5672,44.88,8.49,173.6,0.0995,False,89.8260573982784,-64
NODE_097,2024-07-01T00:23:30+00:00,44.038719973452736,-78.92816754150192,23.65,61.45,26.15,0.1038,0.3527,48.41,1.01,177.7,0.092,False,80.29759116183124,-94
NODE_098,2024-07-01T00:23:30+00:00,44.036081229420624,-78.91520771614425,22.16,59.66,26.09,0.0349,0.3655,41.92,10.06,185.0,0.106,False,84.30868617035502,-94
NODE_099,2024-07-01T00:23:30+00:00,44.03810373666808,-78.89705713158565,22.54,64.45,21.6,0.0762,0.4067,43.79,8.11,179.6,0.0958,False,99.0457987564164,-101
NODE_000,2024-07-01T00:24:00+00:00,43.95571440798717,-79.01620159853488,24.98,63.83,25.99,0.0,0.5397,48.22,6.79,168.2,0.0902,False,75.89845837253148,-70
NODE_002,2024-07-01T00:24:00+00:00,43.95589795717731,-78.98464210314087,23.34,66.13,27.51,0.2564,0.5189,55.52,6.72,168.7,0.1034,False,87.01161660707203,-88
NODE_003,2024-07-01T00:24:00+00:00,43.9554355743072,-78.97855926460119,22.64,61.29,26.93,0.1107,0.4624,46.11,6.55,182.8,0.1026,False,91.30486118458192,-62
NODE_004,2024-07-01T00:24:00+00:00,43.95341535293714,-78.96249590213012,23.16,66.52,23.02,0.085,0.3435,53.48,5.81,178.2,0.088,False,79.97340222408411,-80
NODE_005,2024-07-01T00:24:00+00:00,43.95529706807565,-78.94837456424469,22.92,62.95,24.02,0.1463,0.3628,45.97,7.7,179.3,0.1031,False,71.87324050603684,-87
NODE_006,2024-07-01T00:24:00+00:00,43.95519597540496,-78.93957688680139,25.8,66.49,24.29,0.1098,0.4289,61.6,13.68,189.2,0.1069,False,83.12488052242794,-109
NODE_007,2024-07-01T00:24:00+00:00,43.953755158801016,-78.92217471971823,24.05,63.28,20.3,0.0403,0.4492,48.87,6.86,167.2,0.0939,False,86.71718164638885,-72
NODE_008,2024-07-01T00:24:00+00:00,43.95660576578369,-78.91092879595854,24.08,67.33,28.22,0.1468,0.3354,52.19,6.46,179.0,0.0917,False,99.11404327472084,-75
NODE_009,2024-07-01T00:24:00+00:00,43.95375103078468,-78.90203265152901,23.02,60.56,24.99,0.0625,0.4201,52.79,8.27,182.0,0.1034,False,91.7247407100124,-94
NODE_010,2024-07-01T00:24:00+00:00,43.96181202165393,-79.01352878656371,21.85,62.38,29.98,0.0478,0.3118,55.15,4.59,169.4,0.0918,False,91.3366342107438,-78
NODE_012,2024-07-01T00:24:00+00:00,43.965208748686464,-78.98730041659148,23.49,65.38,25.79,0.0498,0.4269,44.52,4.76,170.0,0.0865,False,74.93569889389151,-62
NODE_013,2024-07-01T00:24:00+00:00,43.96167497420574,-78.97661760478832,21.08,73.25,21.33,0.0,0.3724,44.43,4.52,180.9,0.0657,False,86.43774049691983,-102
NODE_014,2024-07-01T00:24:00+00:00,43.96459729609899,-78.95981276039612,25.29,66.11,26.81,0.0423,0.4141,40.38,15.96,185.7,0.1043,False,76.96427703851256,-95
NODE_015,2024-07-01T00:24:00+00:00,43.962298054856326,-78.95322018076187,20.34,63.67,21.95,0.13,0.3335,52.06,5.84,176.3,0.0972,False,79.20038646258205,-78
NODE_016,2024-07-01T00:24:00+00:00,43.96248516720829,-78.93905314311097,23.74,62.37,28.14,0.0654,0.4761,53.41,9.7,175.0,0.1024,False,95.07983570283564,-72
NODE_017,2024-07-01T00:24:00+00:00,43.96588131388297,-78.92219753918648,26.42,58.46,22.76,0.1584,0.521,41.46,3.76,179.1,0.114,False,74.91711292837722,-96
NODE_018,2024-07-01T00:24:00+00:00,43.96275964237174,-78.91141254732975,25.46,67.48,25.71,0.0133,0.434,48.06,5.38,173.8,0.0826,False,77.84605830360897,-67
NODE_019,2024-07-01T00:24:00+00:00,43.96213953330624,-78.90098386716147,20.59,66.23,23.16,0.0523,0.3528,59.11,7.26,187.6,0.0887,False,80.5731534764551,-103
NODE_020,2024-07-01T00:24:00+00:00,43.971707214171055,-79.00931734052494,24.76,59.78,26.41,0.1275,0.387,41.19,8.26,180.6,0.1095,False,74.47320163616284,-96
NODE_021,2024-07-01T00:24:00+00:00,43.97065913224394,-78.99908308823998,19.34,67.58,30.75,0.0343,0.3811,43.31,8.31,172.8,0.0881,False,98.971736620139,-92
NODE_022,2024-07-01T00:24:00+00:00,43.97419937532762,-78.9901196951653,22.97,60.68,21.11,0.0634,0.4551,56.76,10.9,183.4,0.1078,False,84.08176035621236,-71
NODE_023,2024-07-01T00:24:00+00:00,43.97171412404519,-78.97186416051603,25.84,63.79,28.16,0.0,0.4118,47.57,5.9,172.4,0.0919,False,76.01301940968865,-97
NODE_024,2024-07-01T00:24:00+00:00,43.97328668807823,-78.96114568611625,20.81,65.66,31.28,0.2216,0.3477,52.87,11.84,175.8,0.1123,False,78.78628659405021,-77
NODE_025,2024-07-01T00:24:00+00:00,43.97150770962708,-78.95351224478632,23.45,57.89,24.85,0.0,0.3879,60.0,5.98,181.6,0.1006,False,97.07707823860248,-104
NODE_027,2024-07-01T00:24:00+00:00,43.97501538446221,-78.92634545058834,24.22,62.22,23.16,0.0408,0.454,60.82,9.43,187.1,0.1004,False,94.53457887641048,-60
NODE_028,2024-07-01T00:24:00+00:00,43.97296239975764,-78.9095460272596,24.81,68.52,26.03,0.0,0.4342,55.44,2.77,175.4,0.0731,False,76.23183873055336,-62
NODE_029,2024-07-01T00:24:00+00:00,43.97275772395072,-78.90166052662,23.31,64.24,24.96,0.1339,0.407,53.05,8.6,179.5,0.1012,False,69.97003280918581,-108
NODE_030,2024-07-01T00:24:00+00:00,43.98331874498915,-79.01233886726925,22.45,66.04,22.22,0.0,0.3498,43.59,8.74,175.8,0.0878,False,79.06113522913125,-102
NODE_032,2024-07-01T00:24:00+00:00,43.981214018716805,-78.9838332587791,23.56,72.23,28.56,0.2398,0.3826,54.04,7.09,170.7,0.0893,False,87.56760003404288,-98
NODE_034,2024-07-01T00:24:00+00:00,43.98395340744596,-78.96513757150633,22.51,63.33,27.95,0.1258,0.4667,58.72,10.36,176.6,0.1058,False,87.2697846951603,-75
NODE_035,2024-07-01T00:24:00+00:00,43.98356761297954,-78.95060777578276,27.16,65.73,22.72,0.1202,0.4792,54.65,7.37,185.1,0.105,False,99.37358739914748,-108
NODE_037,2024-07-01T00:24:00+00:00,43.98212588988067,-78.92140512187162,20.53,60.07,23.4,0.0586,0.3372,50.29,6.01,184.9,0.0999,False,97.5943080161912,-93
NODE_038,2024-07-01T00:24:00+00:00,43.98295310271126,-78.91531733855527,21.97,64.6,26.45,0.1397,0.4996,49.42,8.66,181.9,0.1014,False,85.85342503048409,-74
NODE_039,2024-07-01T00:24:00+00:00,43.98333614615399,-78.89790171167807,20.4,68.43,32.05,0.0044,0.4213,47.97,3.71,189.9,0.0795,False,95.24920742241336,-83
NODE_040,2024-07-01T00:24:00+00:00,43.9889091403148,-79.01310543780292,28.09,63.75,27.0,0.1001,0.2581,47.97,4.48,181.3,0.106,False,83.34658196511137,-90
NODE_041,2024-07-01T00:24:00+00:00,43.98831306856001,-78.99841950142317,24.42,63.25,30.37,0.0,0.3708,47.45,8.59,183.8,0.0943,False,93.44610475678282,-110
NODE_042,2024-07-01T00:24:00+00:00,43.98970390858757,-78.98755509420494,20.23,66.77,27.22,0.0,0.3565,48.28,9.82,177.4,0.0881,False,87.64535415569567,-107
NODE_044,2024-07-01T00:24:00+00:00,43.98990187098601,-78.96147157461063,21.84,66.42,28.28,0.1676,0.3291,59.49,4.59,186.5,0.092,False,93.45831538412536,-74
NODE_045,2024-07-01T00:24:00+00:00,43.98935023140231,-78.95095210606173,27.36,62.85,25.66,0.0489,0.3514,45.58,9.83,172.5,0.1104,False,80.70939561325233,-97
NODE_046,2024-07-01T00:24:00+00:00,43.99120975881729,-78.93536675176681,23.47,64.38,28.52,0.0386,0.491,51.1,4.85,174.6,0.0883,False,75.47659645281131,-86
NODE_047,2024-07-01T00:24:00+00:00,43.993244007415335,-78.92421405872994,19.69,65.99,17.9,0.1252,0.4219,48.28,11.37,189.8,0.1016,False,79.92572599735514,-70
NODE_048,2024-07-01T00:24:00+00:00,43.98839316158808,-78.90920120566055,20.27,66.52,27.17,0.1521,0.3592,48.0,7.1,180.7,0.095,False,77.45461008475017,-79
NODE_050,2024-07-01T00:24:00+00:00,44.00241627012566,-79.01574578346819,20.58,67.15,22.2,0.0066,0.4027,52.54,15.56,174.8,0.0976,False,76.07092514249364,-97
NODE_051,2024-07-01T00:24:00+00:00,44.00170371521892,-78.99649261611684,23.08,65.72,21.88,0.069,0.3489,55.0,5.56,176.6,0.0881,False,91.56673245113105,-74
NODE_052,2024-07-01T00:24:00+00:00,44.00144829901847,-78.99035414426454,20.76,65.88,22.95,0.0,0.427,43.48,8.82,181.3,0.0887,False,75.61119238462366,-109
NODE_053,2024-07-01T00:24:00+00:00,44.00242561464444,-78.97757935138839,26.76,61.09,24.86,0.0,0.3471,59.17,10.48,184.2,0.109,False,93.8315171530854,-108
NODE_054,2024-07-01T00:24:00+00:00,44.002013949712456,-78.96308689446106,22.97,65.66,24.35,0.0176,0.3432,54.6,8.77,177.1,0.0899,False,91.28567224313691,-85
NODE_055,2024-07-01T00:24:00+00:00,44.00231867798307,-78.9480783820603,25.74,60.89,26.09,0.1923,0.3905,49.32,9.9,179.3,0.1178,False,97.54760978730091,-92
NODE_058,2024-07-01T00:24:00+00:00,43.999744436128864,-78.91434739440231,23.19,66.98,26.85,0.116,0.3971,50.41,12.14,182.7,0.1,False,98.87477716936972,-88
NODE_060,2024-07-01T00:24:00+00:00,44.00948859553644,-79.01631645353179,23.51,64.85,23.61,0.0822,0.3301,42.79,5.31,186.9,0.0904,False,79.8401563180916,-76
NODE_061,2024-07-01T00:24:00+00:00,44.00973028696998,-79.00212500408031,23.12,68.71,26.73,0.0,0.3282,45.57,10.34,180.8,0.0848,False,95.60332895716108,-77
NODE_062,2024-07-01T00:24:00+00:00,44.010952036590574,-78.99078453881326,22.72,71.23,22.09,0.0742,0.3875,59.48,7.8,181.1,0.0808,False,95.49234896693804,-75
NODE_063,2024-07-01T00:24:00+00:00,44.00782468428822,-78.97515371890937,24.52,63.84,22.08,0.1077,0.4916,50.31,11.46,173.1,0.1054,False,72.52751171197862,-92
NODE_064,2024-07-01T00:24:00+00:00,44.00703727242029,-78.95925079028933,19.4,65.69,30.46,0.0,0.3368,45.55,8.75,179.7,0.0895,False,70.78379061268915,-109
NODE_065,2024-07-01T00:24:00+00:00,44.00942908925014,-78.95194402188991,20.75,55.45,30.93,0.0548,0.4507,40.21,7.25,184.6,0.114,False,83.67978454800756,-91
NODE_066,2024-07-01T00:24:00+00:00,44.01066616584402,-78.93980773129061,20.56,62.24,23.12,0.0087,0.4874,44.7,7.56,178.3,0.0951,False,85.58638655840673,-64
NODE_068,2024-07-01T00:24:00+00:00,44.00883195667549,-78.91071451580393,25.0,68.19,23.73,0.0,0.3167,46.84,13.01,181.2,0.0902,False,98.45528528821715,-99
NODE_069,2024-07-01T00:24:00+00:00,44.00983631212939,-78.8988149109549,26.31,65.7,26.64,0.0154,0.4452,45.95,8.51,181.0,0.0956,False,74.51007898809313,-104
NODE_070,2024-07-01T00:24:00+00:00,44.01748984318193,-79.01381836790517,22.05,66.53,28.58,0.1286,0.5362,43.18,2.98,179.5,0.0873,False,84.97742965295187,-99
NODE_071,2024-07-01T00:24:00+00:00,44.01666110476405,-79.00242435582464,23.36,68.02,26.92,0.0756,0.4215,40.63,5.63,182.1,0.0842,False,96.81607779043247,-91
