node_id,timestamp,latitude,longitude,temperature_c,humidity_pct,surface_temp_c,smoke_index,co_ppm,voc_index,wind_speed_kmh,wind_direction_deg,fire_risk,is_fire_event,battery_pct,signal_rssi,hour_sin,hour_cos,month_sin,month_cos,is_afternoon
NODE_042,2024-07-01 00:29:00+00:00,43.9897153781809,-78.98756711536076,37.22,62.6,26.5,0.0,0.3818,49.07,9.35,185.6,0.0835,False,87.62593142765458,-80,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_043,2024-07-01 00:29:00+00:00,43.99104019122821,-78.9780075241762,37.22,62.27,28.56,0.0806,0.4383,45.51,7.3,188.3,0.0995,False,93.31045571655052,-100,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_044,2024-07-01 00:29:00+00:00,43.98990358055059,-78.96147903632425,37.22,62.6,26.84,0.1725,0.3298,62.47,4.25,187.6,0.0913,False,93.43752938815204,-68,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_045,2024-07-01 00:29:00+00:00,43.9893534533097,-78.95094199430369,37.22,61.27,27.4,0.0813,0.3476,43.76,8.56,179.6,0.1139,False,80.68805191558711,-100,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_046,2024-07-01 00:29:00+00:00,43.99119881618199,-78.93538707159287,37.22,62.6,29.34,0.0546,0.4905,48.83,4.64,183.5,0.0881,False,75.45831880227519,-86,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_047,2024-07-01 00:29:00+00:00,43.993245359138186,-78.9242153742284,37.22,62.6,15.32,0.1587,0.477,48.91,13.08,173.4,0.106,False,79.90456439534705,-72,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_048,2024-07-01 00:29:00+00:00,43.98838940290411,-78.9092191818614,37.22,62.6,27.16,0.1915,0.3715,44.56,7.85,171.4,0.0979,False,77.43350856783977,-67,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_049,2024-07-01 00:29:00+00:00,43.989585130276495,-78.90184411938381,37.22,62.6,27.4,0.113,0.3641,43.9,12.9,183.0,0.1095,False,90.65529648987544,-95,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_050,2024-07-01 00:29:00+00:00,44.00242636878645,-79.01573494512189,37.22,62.6,22.22,0.0059,0.4215,53.66,14.69,179.1,0.0957,False,76.05523406225346,-80,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_051,2024-07-01 00:29:00+00:00,44.0017020140612,-78.99651213018359,37.22,62.6,19.75,0.0641,0.3363,54.48,4.61,181.0,0.0872,False,91.54612633536829,-84,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_052,2024-07-01 00:29:00+00:00,44.00143972488488,-78.99037322948232,37.22,62.6,23.76,0.0,0.3958,41.25,5.99,175.8,0.0861,False,75.59852876264421,-62,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_053,2024-07-01 00:29:00+00:00,44.0023999485328,-78.97756470037626,37.22,61.94,25.01,0.0,0.3421,61.68,8.38,179.6,0.1051,False,93.8115172036898,-109,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_054,2024-07-01 00:29:00+00:00,44.00200523798381,-78.96310657084015,37.22,62.6,25.14,0.0,0.3195,51.25,9.43,174.9,0.0914,False,91.2673735468096,-103,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_055,2024-07-01 00:29:00+00:00,44.00229142600311,-78.94807203850775,37.22,60.55,26.8,0.1038,0.4202,46.96,9.26,183.5,0.1198,False,97.53078698771932,-60,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_056,2024-07-01 00:29:00+00:00,43.99839348676209,-78.93888936434531,37.22,61.46,24.78,0.1315,0.4777,56.63,5.36,176.0,0.1019,False,83.84836206865951,-76,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_057,2024-07-01 00:29:00+00:00,44.00082093216791,-78.9254184307718,37.22,56.4,22.86,0.2145,0.298,41.05,5.27,168.5,0.1174,False,94.04351460052304,-93,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_058,2024-07-01 00:29:00+00:00,43.99971846176217,-78.91431069453998,37.22,62.6,28.05,0.144,0.4058,46.03,13.71,178.7,0.1048,False,98.85423442373288,-94,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_059,2024-07-01 00:29:00+00:00,43.99913707407049,-78.89923827182886,37.22,62.6,27.84,0.0948,0.4027,52.6,16.2,183.7,0.1144,False,94.06409350482632,-89,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_060,2024-07-01 00:29:00+00:00,44.009477684735685,-79.0163143635921,37.22,62.6,23.23,0.0491,0.3529,43.77,5.02,178.2,0.0864,False,79.82175488337309,-108,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_062,2024-07-01 00:29:00+00:00,44.01096792090423,-78.99079259235438,37.22,62.6,22.95,0.0702,0.3683,59.47,9.03,179.2,0.0838,False,95.48055355288372,-69,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_064,2024-07-01 00:29:00+00:00,44.00701073196987,-78.95925346408652,37.22,62.6,29.86,0.0,0.3378,41.16,11.72,177.0,0.0933,False,70.77154269456683,-97,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_065,2024-07-01 00:29:00+00:00,44.00942133101605,-78.95192826287077,37.22,55.59,31.8,0.0359,0.4703,39.61,5.66,169.0,0.1117,False,83.66155040116614,-74,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_066,2024-07-01 00:29:00+00:00,44.01068211524039,-78.9398021424604,37.22,62.6,23.44,0.0067,0.4965,44.83,11.75,179.6,0.1003,False,85.56635417180614,-74,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_068,2024-07-01 00:29:00+00:00,44.00882725916468,-78.91068576910578,37.22,62.6,23.63,0.0,0.2676,46.13,12.27,181.5,0.0882,False,98.4424195487353,-69,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_069,2024-07-01 00:29:00+00:00,44.00983511924923,-78.8987959521077,37.22,62.6,26.03,0.0104,0.489,48.59,7.11,186.0,0.091,False,74.4913610185617,-107,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_070,2024-07-01 00:29:00+00:00,44.01749284201907,-79.01382969915039,37.22,62.6,27.74,0.2108,0.6028,43.73,3.8,183.0,0.0964,False,84.9544436757496,-61,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_071,2024-07-01 00:29:00+00:00,44.016670371599936,-79.00243768500934,37.22,62.6,27.46,0.1243,0.4143,39.63,4.61,170.8,0.0842,False,96.79861966358244,-63,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_073,2024-07-01 00:29:00+00:00,44.016656438023496,-78.97185924848995,37.22,60.21,23.7,0.1256,0.2999,40.37,6.86,182.1,0.1057,False,90.47200591146093,-107,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_074,2024-07-01 00:29:00+00:00,44.01967649901475,-78.95984883464635,37.22,62.6,27.42,0.0187,0.3672,41.21,12.06,183.6,0.1086,False,90.03409377416621,-78,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_075,2024-07-01 00:29:00+00:00,44.01556619667363,-78.94624418265977,37.22,62.6,26.84,0.0828,0.3322,59.6,9.67,173.2,0.0899,False,77.96454216110193,-72,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_076,2024-07-01 00:29:00+00:00,44.02055468120459,-78.93427872162364,37.22,62.6,23.42,0.0849,0.4427,48.89,9.03,177.2,0.1,False,94.637464763715,-88,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_077,2024-07-01 00:29:00+00:00,44.01622994595176,-78.92505892735839,37.22,62.6,26.93,0.1468,0.4488,52.42,10.1,173.3,0.1066,False,76.59194856104217,-74,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_078,2024-07-01 00:29:00+00:00,44.01998140361496,-78.90939795582291,37.22,59.98,24.92,0.105,0.4496,55.16,1.26,174.9,0.0961,False,93.8074411350246,-105,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_080,2024-07-01 00:29:00+00:00,44.029319302402,-79.01048092754559,37.22,62.6,27.71,0.0858,0.3122,46.06,9.4,178.8,0.102,False,70.85480686903158,-90,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_081,2024-07-01 00:29:00+00:00,44.02662200426564,-78.99664651764506,37.22,62.45,23.09,0.1065,0.3668,44.69,4.84,183.0,0.0966,False,97.4674135271932,-75,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_082,2024-07-01 00:29:00+00:00,44.02789216908243,-78.98766392067567,37.22,58.15,22.9,0.1036,0.4519,52.43,9.49,183.4,0.1136,False,98.2431478981692,-82,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_083,2024-07-01 00:29:00+00:00,44.02594965069439,-78.97153218959079,37.22,59.82,25.01,0.0491,0.3606,43.31,11.14,177.1,0.1085,False,86.92700942400461,-77,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_084,2024-07-01 00:29:00+00:00,44.02829829850639,-78.96581427260416,37.22,62.6,24.81,0.1276,0.4228,45.31,12.37,173.3,0.117,False,97.5966058349918,-70,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_085,2024-07-01 00:29:00+00:00,44.02463383521107,-78.9493574182602,37.22,62.6,28.31,0.1125,0.5596,57.08,7.58,179.2,0.1052,False,72.04925726828053,-74,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_086,2024-07-01 00:29:00+00:00,44.029291313417474,-78.93723015577355,37.22,62.6,23.15,0.1395,0.4828,54.1,8.01,175.2,0.1018,False,97.05335702702564,-64,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_087,2024-07-01 00:29:00+00:00,44.02952858136605,-78.92809452069586,37.22,62.37,23.73,0.0382,0.3547,42.62,1.79,177.7,0.0963,False,83.66841339685072,-62,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_088,2024-07-01 00:29:00+00:00,44.02469703779048,-78.91567136073112,37.22,62.6,24.65,0.1143,0.3285,58.23,7.83,188.5,0.0901,False,72.7743189482782,-72,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_089,2024-07-01 00:29:00+00:00,44.02650842703315,-78.89658367830606,37.22,60.47,21.14,0.1597,0.3604,42.49,6.68,177.3,0.1076,False,72.36464985936574,-91,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_090,2024-07-01 00:29:00+00:00,44.03467264559263,-79.01189326293431,37.22,62.6,24.0,0.0586,0.469,36.07,6.41,174.6,0.1085,False,69.89886719368843,-74,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_091,2024-07-01 00:29:00+00:00,44.03378206888348,-78.9989106538771,37.22,61.14,24.93,0.0,0.3701,45.4,4.78,175.6,0.0916,False,94.51827627880016,-100,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_092,2024-07-01 00:29:00+00:00,44.03615929392215,-78.98431650391258,37.22,62.6,27.81,0.0315,0.3395,61.25,8.78,181.7,0.0879,False,89.17886128898465,-68,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_093,2024-07-01 00:29:00+00:00,44.03695134458949,-78.97642432733154,37.22,61.84,22.6,0.141,0.4206,47.62,8.3,175.0,0.1063,False,84.89835989619743,-63,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_094,2024-07-01 00:29:00+00:00,44.03546742998509,-78.96123556940927,37.22,61.1,26.02,0.1476,0.3421,46.05,8.05,175.7,0.1076,False,70.02140732710166,-60,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_095,2024-07-01 00:29:00+00:00,44.03580648883752,-78.94676049021277,37.22,59.77,29.37,0.1369,0.3748,48.9,0.0,180.3,0.0963,False,92.5245552049087,-88,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_096,2024-07-01 00:29:00+00:00,44.033384735838816,-78.93656258554859,37.22,62.6,23.67,0.1106,0.5209,48.01,7.91,186.9,0.1002,False,89.8025960846748,-83,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_097,2024-07-01 00:29:00+00:00,44.03871777569744,-78.92814395507807,37.22,62.6,26.11,0.0715,0.3367,46.99,0.89,181.1,0.0863,False,80.27586757900642,-77,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_098,2024-07-01 00:29:00+00:00,44.036079412977145,-78.91519899484456,37.22,61.69,29.43,0.0344,0.3817,42.15,10.11,184.4,0.1019,False,84.28835177576532,-108,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_099,2024-07-01 00:29:00+00:00,44.03808743162161,-78.89705540343328,37.22,62.6,21.78,0.1037,0.4161,42.27,8.25,175.9,0.0928,False,99.02627357680583,-101,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_000,2024-07-01 00:29:30+00:00,43.95568718862638,-79.01620955314893,37.22,62.6,25.95,0.0,0.518,49.08,4.92,187.7,0.0883,False,75.87135562500596,-109,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_001,2024-07-01 00:29:30+00:00,43.95358950739953,-79.00281984492582,37.22,60.32,31.05,0.12,0.479,44.98,0.98,185.1,0.0984,False,76.34684064942094,-76,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_002,2024-07-01 00:29:30+00:00,43.95591341611705,-78.98464629570265,37.22,62.6,27.51,0.2515,0.5037,55.18,5.78,179.2,0.1009,False,86.99621405118636,-78,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_003,2024-07-01 00:29:30+00:00,43.955454117701954,-78.97857027764269,37.22,60.7,28.71,0.1155,0.4518,44.56,5.79,174.7,0.1029,False,91.28100649327844,-84,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_004,2024-07-01 00:29:30+00:00,43.95342441237212,-78.96248199684622,37.22,62.6,23.77,0.0613,0.2942,51.05,8.72,171.1,0.0942,False,79.95180864388028,-103,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_006,2024-07-01 00:29:30+00:00,43.95519798525663,-78.93955909289537,37.22,62.6,25.88,0.0635,0.4495,60.34,15.08,178.8,0.104,False,83.10162703711619,-69,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_008,2024-07-01 00:29:30+00:00,43.95659227624622,-78.91093870710662,37.22,62.6,27.69,0.1608,0.3546,56.61,8.16,167.7,0.1055,False,99.09314263293771,-90,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_010,2024-07-01 00:29:30+00:00,43.96181428742182,-79.01351258932799,37.22,62.6,30.6,0.0623,0.3508,55.13,6.46,182.9,0.0968,False,91.32326197644184,-85,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_011,2024-07-01 00:29:30+00:00,43.96585981463008,-78.99932733239619,37.22,62.6,27.36,0.0526,0.5326,51.21,8.3,181.6,0.0916,False,74.11686314046004,-110,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_012,2024-07-01 00:29:30+00:00,43.96521025665104,-78.98729090058413,37.22,62.6,28.68,0.0225,0.4557,47.11,4.47,182.3,0.087,False,74.91243348823448,-96,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_013,2024-07-01 00:29:30+00:00,43.961697273504015,-78.97660996282782,37.22,62.6,20.38,0.0,0.3993,44.63,5.66,183.8,0.068,False,86.41695293766087,-79,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_014,2024-07-01 00:29:30+00:00,43.96461693410608,-78.95980541021865,37.22,62.6,26.58,0.0,0.4686,40.66,17.4,182.1,0.1129,False,76.94222888068443,-106,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_016,2024-07-01 00:29:30+00:00,43.96248990686544,-78.93907013891403,37.22,60.63,27.81,0.1269,0.4056,48.37,9.64,183.6,0.1103,False,95.05846230794177,-75,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_017,2024-07-01 00:29:30+00:00,43.96588179992711,-78.92219594052447,37.22,57.52,22.78,0.1669,0.5084,40.6,3.54,181.8,0.1151,False,74.90035857774825,-106,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_018,2024-07-01 00:29:30+00:00,43.962766367327085,-78.91140508799789,37.22,62.6,24.67,0.0317,0.3986,44.92,8.26,166.3,0.0868,False,77.8248423095175,-77,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_019,2024-07-01 00:29:30+00:00,43.96214147698521,-78.90099902794557,37.22,62.6,22.5,0.0192,0.3573,63.36,9.21,187.2,0.0852,False,80.55887475688166,-82,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_020,2024-07-01 00:29:30+00:00,43.971715703028906,-79.00933642031373,37.22,58.65,24.44,0.1553,0.3479,48.84,10.06,182.6,0.1192,False,74.45006227029893,-83,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_021,2024-07-01 00:29:30+00:00,43.9706614669511,-78.99908136299129,37.22,62.6,31.12,0.0668,0.327,37.17,8.89,181.2,0.0941,False,98.95174720377676,-84,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_022,2024-07-01 00:29:30+00:00,43.97423979205572,-78.99009116354739,37.22,60.92,23.44,0.1113,0.4665,56.49,13.15,185.5,0.1145,False,84.0570199782409,-101,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_023,2024-07-01 00:29:30+00:00,43.97172187232395,-78.97184405824883,37.22,62.6,25.82,0.0,0.456,48.19,7.17,184.9,0.1023,False,75.99399030592697,-94,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_024,2024-07-01 00:29:30+00:00,43.973282417873385,-78.96113556135127,37.22,62.6,31.99,0.1847,0.3147,53.1,11.66,172.6,0.1122,False,78.76925231194575,-87,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_025,2024-07-01 00:29:30+00:00,43.97151618646974,-78.95351625496777,37.22,58.37,26.0,0.0,0.3601,58.42,5.59,179.4,0.0988,False,97.05599470651757,-95,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_026,2024-07-01 00:29:30+00:00,43.97242115567577,-78.94073067679292,37.22,59.52,25.97,0.1154,0.4457,41.37,5.06,180.8,0.1041,False,90.44473637862971,-107,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_027,2024-07-01 00:29:30+00:00,43.97500747090849,-78.92634279051748,37.22,62.6,22.46,0.0549,0.4668,55.57,7.95,190.9,0.0951,False,94.51501663583784,-106,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_029,2024-07-01 00:29:30+00:00,43.972758196449405,-78.90167181792,37.22,62.6,24.45,0.1789,0.3547,45.36,6.04,187.3,0.1027,False,69.94917202636502,-90,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_030,2024-07-01 00:29:30+00:00,43.98333424792191,-79.0123366337399,37.22,62.6,20.75,0.0,0.3314,42.48,9.91,167.8,0.0861,False,79.03930171022449,-60,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_031,2024-07-01 00:29:30+00:00,43.98243735169051,-78.99711604860855,37.22,62.6,20.73,0.0,0.3111,50.7,6.24,178.1,0.0878,False,80.80255359660899,-80,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_032,2024-07-01 00:29:30+00:00,43.98123349778092,-78.98381388785761,37.22,62.6,30.32,0.1812,0.3914,56.07,2.33,176.3,0.0753,False,87.54670854344047,-61,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_033,2024-07-01 00:29:30+00:00,43.98203641021076,-78.97809406056719,37.22,62.6,19.12,0.1002,0.365,45.46,5.63,178.4,0.091,False,74.67616818504482,-60,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_034,2024-07-01 00:29:30+00:00,43.98391971439544,-78.96512286484683,37.22,62.6,26.75,0.1225,0.4469,57.77,8.69,184.3,0.0981,False,87.24731205701953,-88,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_035,2024-07-01 00:29:30+00:00,43.98355078433758,-78.95057751340798,37.22,62.6,24.45,0.1083,0.4678,55.52,6.23,175.6,0.1031,False,99.3579990171426,-70,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_036,2024-07-01 00:29:30+00:00,43.98136583901187,-78.93674671376924,37.22,60.33,25.37,0.0,0.4225,55.79,1.66,185.7,0.0884,False,88.97768127525458,-72,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_037,2024-07-01 00:29:30+00:00,43.98214966527512,-78.92139491502874,37.22,60.76,23.88,0.0581,0.3239,52.77,5.61,173.0,0.0977,False,97.57381792782624,-91,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_039,2024-07-01 00:29:30+00:00,43.98333157859056,-78.89787999082947,37.22,62.6,33.76,0.0,0.3796,54.14,4.74,177.7,0.0857,False,95.23105659213633,-95,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_040,2024-07-01 00:29:30+00:00,43.98888595255617,-79.01310573349359,37.22,62.6,26.64,0.0728,0.2665,52.33,5.56,175.4,0.1126,False,83.32209830653221,-80,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_041,2024-07-01 00:29:30+00:00,43.988306319922685,-78.99842607731468,37.22,62.6,30.57,0.0114,0.3937,47.0,10.56,185.4,0.0985,False,93.42777707972049,-91,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_042,2024-07-01 00:29:30+00:00,43.98971202103973,-78.98758000104496,37.22,62.6,26.07,0.0023,0.3832,48.12,8.86,184.9,0.0836,False,87.62303576617546,-70,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_043,2024-07-01 00:29:30+00:00,43.99102143819896,-78.97800093164943,37.22,61.86,28.2,0.0643,0.4452,45.47,7.37,187.0,0.0994,False,93.30785884519436,-97,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_044,2024-07-01 00:29:30+00:00,43.98989967085528,-78.96147867003337,37.22,62.6,27.43,0.1688,0.3376,62.92,4.79,179.1,0.0929,False,93.43620666627588,-77,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_045,2024-07-01 00:29:30+00:00,43.98935764413326,-78.95095310464106,37.22,61.34,27.43,0.0896,0.3491,43.29,8.66,190.3,0.1154,False,80.68682485460823,-75,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_046,2024-07-01 00:29:30+00:00,43.99118743379249,-78.93537172777707,37.22,62.6,29.64,0.0674,0.4731,49.54,4.42,175.9,0.0874,False,75.45582515603897,-93,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_047,2024-07-01 00:29:30+00:00,43.99324018637555,-78.92422234447214,37.22,62.6,15.32,0.1586,0.4702,49.32,13.66,177.6,0.1066,False,79.90196552392756,-88,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_048,2024-07-01 00:29:30+00:00,43.98838815522037,-78.90921598294044,37.22,62.6,26.61,0.1937,0.3734,44.41,8.31,182.2,0.0982,False,77.43194348696049,-85,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_049,2024-07-01 00:29:30+00:00,43.9895893130782,-78.90185246218283,37.22,62.6,27.61,0.1038,0.3936,44.97,12.83,184.1,0.1094,False,90.65374654072608,-85,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_050,2024-07-01 00:29:30+00:00,44.00241626462751,-79.015744275118,37.22,62.6,21.73,0.0125,0.433,52.72,14.72,180.4,0.0959,False,76.05382134313395,-79,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_051,2024-07-01 00:29:30+00:00,44.0016890138394,-78.99651118074526,37.22,62.6,20.64,0.055,0.3307,54.21,4.68,181.8,0.0863,False,91.54404469945771,-101,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_052,2024-07-01 00:29:30+00:00,44.00142849153861,-78.99035931729257,37.22,62.6,23.21,0.0,0.4042,41.35,5.23,176.0,0.0844,False,75.5960540208885,-103,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_053,2024-07-01 00:29:30+00:00,44.00241947559361,-78.97757317248484,37.22,62.41,24.45,0.0,0.3416,61.83,8.4,180.9,0.1032,False,93.80951240540011,-110,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_054,2024-07-01 00:29:30+00:00,44.00200967826559,-78.96310297120432,37.22,62.6,25.32,0.0,0.3312,49.5,9.69,184.6,0.0921,False,91.26541304748284,-69,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_055,2024-07-01 00:29:30+00:00,44.00230048497834,-78.94806596555078,37.22,60.65,26.65,0.1018,0.4276,46.01,9.18,183.0,0.1195,False,97.52874429744618,-88,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_056,2024-07-01 00:29:30+00:00,43.99836176403101,-78.93888301361942,37.22,62.36,24.38,0.1287,0.4744,55.9,5.25,189.8,0.0996,False,83.84655239376504,-82,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_057,2024-07-01 00:29:30+00:00,44.000812342709445,-78.925420594696,37.22,56.4,22.8,0.2069,0.2905,40.24,4.05,182.6,0.1148,False,94.04170340172595,-82,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_058,2024-07-01 00:29:30+00:00,43.99973043230534,-78.91433340780264,37.22,62.6,28.48,0.1378,0.3958,44.64,13.51,176.2,0.1025,False,98.85323113970516,-66,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_059,2024-07-01 00:29:30+00:00,43.999121830543785,-78.8992569449344,37.22,62.54,27.64,0.1003,0.4059,53.81,15.96,179.8,0.1147,False,94.06249937344542,-75,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_060,2024-07-01 00:29:30+00:00,44.009487334309824,-79.01632645210367,37.22,62.6,23.69,0.0505,0.3369,41.73,4.71,171.8,0.0888,False,79.82025232525619,-109,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_061,2024-07-01 00:29:30+00:00,44.00973052628447,-79.002160808076,37.22,62.6,27.43,0.0,0.3093,49.24,9.71,173.2,0.0815,False,95.59196028394726,-75,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_062,2024-07-01 00:29:30+00:00,44.01095516970851,-78.99081155320195,37.22,62.6,23.26,0.0812,0.3594,59.15,8.4,184.3,0.0841,False,95.47878529469432,-76,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_063,2024-07-01 00:29:30+00:00,44.007810047461135,-78.97515778079548,37.22,62.6,22.34,0.0773,0.4717,47.92,9.48,173.2,0.1021,False,72.51440909261831,-64,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_064,2024-07-01 00:29:30+00:00,44.00703328953196,-78.95926079325649,37.22,62.6,29.39,0.0,0.345,41.78,11.76,174.5,0.0924,False,70.7704383310277,-110,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_065,2024-07-01 00:29:30+00:00,44.009427987040816,-78.95193013687187,37.22,54.95,31.8,0.0319,0.465,39.31,6.45,181.1,0.1141,False,83.65921409492884,-106,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
NODE_066,2024-07-01 00:29:30+00:00,44.01066809853885,-78.93980389105461,37.22,62.6,22.61,0.0151,0.4993,43.42,11.51,175.4,0.1002,False,85.56347215850323,-85,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0
