node_id,timestamp,latitude,longitude,temperature_c,humidity_pct,surface_temp_c,smoke_index,co_ppm,voc_index,wind_speed_kmh,wind_direction_deg,fire_risk,is_fire_event,battery_pct,signal_rssi
NODE_030,2020-06-02T02:30:00+00:00,59.25763,-114.33613,23.06,39.93,29.4,1.2733,2.0536,71.69,13.76,203.4,0.2876,False,95.1,-61
NODE_031,2020-06-02T02:30:00+00:00,59.25729,-114.31824,22.88,42.24,29.03,1.3544,2.2066,71.07,15.01,209.7,0.2903,False,78.3,-62
NODE_032,2020-06-02T02:30:00+00:00,59.25805,-114.30122,23.56,41.39,29.74,1.3447,2.0433,74.72,12.82,199.4,0.2915,False,71.5,-104
NODE_033,2020-06-02T02:30:00+00:00,59.25741,-114.28301,22.04,39.64,27.92,1.3799,2.0628,73.3,13.82,199.7,0.2973,False,76.9,-99
NODE_034,2020-06-02T02:30:00+00:00,59.25747,-114.26468,23.2,40.88,29.23,1.3797,1.9601,73.9,13.07,208.0,0.2956,False,95.1,-97
NODE_035,2020-06-02T02:30:00+00:00,59.2578,-114.24677,23.93,42.8,31.01,1.3872,2.1618,69.54,13.91,196.0,0.2931,False,96.5,-105
NODE_036,2020-06-02T02:30:00+00:00,59.2577,-114.23077,22.61,38.33,29.45,1.3457,2.147,75.34,13.87,208.2,0.2969,False,71.7,-100
NODE_037,2020-06-02T02:30:00+00:00,59.25803,-114.21269,22.74,42.97,29.49,1.3902,2.228,72.7,12.98,204.6,0.2923,False,93.4,-104
NODE_038,2020-06-02T02:30:00+00:00,59.25829,-114.19414,22.45,40.56,29.01,1.3152,2.1074,75.11,13.18,206.8,0.2902,False,85.2,-90
NODE_039,2020-06-02T02:30:00+00:00,59.2576,-114.17727,23.22,40.58,30.3,1.2923,2.1389,71.52,13.06,197.6,0.288,False,77.8,-95
NODE_040,2020-06-02T02:30:00+00:00,59.26633,-114.33534,23.11,41.89,30.02,1.3786,2.1562,69.74,13.07,202.4,0.2922,False,98.5,-81
NODE_041,2020-06-02T02:30:00+00:00,59.26648,-114.31761,23.12,40.04,30.03,1.4063,2.0841,71.63,13.55,205.3,0.2977,False,92.7,-75
NODE_042,2020-06-02T02:30:00+00:00,59.26618,-114.30094,23.04,39.8,29.51,1.3639,2.2433,76.73,13.86,197.5,0.2956,False,96.4,-89
NODE_043,2020-06-02T02:30:00+00:00,59.26615,-114.28343,23.03,41.58,30.02,1.3105,2.2653,70.75,13.4,202.2,0.2896,False,73.1,-76
NODE_044,2020-06-02T02:30:00+00:00,59.26676,-114.26473,23.53,42.8,30.29,1.3781,2.0649,71.71,13.25,198.8,0.293,False,79.1,-66
NODE_045,2020-06-02T02:30:00+00:00,59.26562,-114.24745,23.07,39.5,30.59,1.3137,2.1012,69.64,13.42,200.1,0.2936,False,80.3,-84
NODE_046,2020-06-02T02:30:00+00:00,59.26648,-114.23093,23.01,41.04,28.9,1.3725,2.1762,73.29,12.51,211.9,0.2949,False,90.8,-103
NODE_047,2020-06-02T02:30:00+00:00,59.26678,-114.21199,22.45,39.02,28.89,1.3913,2.1746,71.2,13.72,203.1,0.2988,False,70.2,-102
NODE_048,2020-06-02T02:30:00+00:00,59.26683,-114.1947,23.56,43.55,31.13,1.4307,2.0175,73.1,13.13,205.9,0.2939,False,76.5,-64
NODE_049,2020-06-02T02:30:00+00:00,59.26567,-114.17689,23.34,42.75,30.43,1.3384,2.18,73.5,12.89,200.1,0.288,False,74.8,-106
NODE_050,2020-06-02T02:30:00+00:00,59.27608,-114.33578,23.4,41.42,30.71,1.3344,1.9424,73.51,14.11,194.9,0.2898,False,97.9,-73
NODE_051,2020-06-02T02:30:00+00:00,59.27542,-114.31808,23.15,41.34,30.02,1.3154,2.0935,73.1,14.14,202.1,0.2891,False,73.5,-61
NODE_052,2020-06-02T02:30:00+00:00,59.27618,-114.29955,23.9,42.2,31.1,1.2919,2.1032,73.22,14.38,206.0,0.2867,False,70.9,-67
NODE_053,2020-06-02T02:30:00+00:00,59.27505,-114.28294,23.23,39.91,30.37,1.3768,2.0953,72.57,12.59,200.2,0.297,False,97.0,-76
NODE_054,2020-06-02T02:30:00+00:00,59.27571,-114.26535,23.45,39.4,30.47,1.3854,2.1579,71.89,12.7,205.0,0.2989,False,74.1,-61
NODE_055,2020-06-02T02:30:00+00:00,59.27575,-114.2491,23.09,39.68,30.32,1.2944,2.1165,72.89,13.21,206.3,0.292,False,79.2,-77
NODE_056,2020-06-02T02:30:00+00:00,59.27541,-114.22913,22.41,40.36,29.98,1.3755,1.9857,74.43,13.29,200.4,0.2961,False,84.2,-85
NODE_057,2020-06-02T02:30:00+00:00,59.27565,-114.21205,23.04,41.6,29.33,1.4034,2.1554,74.45,13.39,206.9,0.2956,False,72.2,-69
NODE_058,2020-06-02T02:30:00+00:00,59.27509,-114.1941,23.17,40.11,29.88,1.3983,1.9893,71.51,13.53,202.9,0.297,False,72.3,-108
NODE_059,2020-06-02T02:30:00+00:00,59.27577,-114.17734,23.04,40.29,29.9,1.3018,2.1839,71.87,13.61,206.2,0.2893,False,91.4,-67
NODE_060,2020-06-02T02:30:00+00:00,59.28485,-114.33616,23.01,42.38,29.51,1.3898,2.1325,69.91,12.81,202.9,0.2921,False,93.6,-85
NODE_061,2020-06-02T02:30:00+00:00,59.2856,-114.31736,23.23,39.29,29.85,1.3192,2.0335,74.64,13.71,209.1,0.2925,False,83.9,-71
NODE_062,2020-06-02T02:30:00+00:00,59.28406,-114.30056,23.13,40.54,30.35,1.4054,2.0438,72.87,13.45,202.4,0.2972,False,77.0,-76
NODE_063,2020-06-02T02:30:00+00:00,59.28439,-114.28281,23.45,41.68,30.05,1.4024,2.1457,72.57,13.35,200.3,0.2957,False,77.9,-63
NODE_064,2020-06-02T02:30:00+00:00,59.28378,-114.26452,23.7,40.25,30.68,1.3956,2.0756,72.64,13.48,206.4,0.2978,False,98.9,-84
NODE_065,2020-06-02T02:30:00+00:00,59.28482,-114.24735,23.31,39.87,30.24,1.3445,2.3022,71.61,13.29,204.2,0.2947,False,95.6,-71
NODE_066,2020-06-02T02:30:00+00:00,59.28444,-114.22984,23.12,40.18,29.55,1.3544,2.0896,71.52,13.73,203.1,0.2946,False,73.5,-72
NODE_067,2020-06-02T02:30:00+00:00,59.28438,-114.21084,23.64,41.75,29.54,1.2818,2.0543,72.45,13.99,201.9,0.2864,False,72.5,-64
NODE_068,2020-06-02T02:30:00+00:00,59.2846,-114.1951,23.33,43.2,29.76,1.3922,2.0438,71.71,13.12,201.3,0.2916,False,70.3,-108
NODE_069,2020-06-02T02:30:00+00:00,59.2844,-114.17675,22.92,41.4,29.73,1.3569,2.0087,73.29,12.9,203.9,0.2913,False,99.4,-84
NODE_070,2020-06-02T02:30:00+00:00,59.29384,-114.33585,23.3,42.06,30.7,1.3196,2.1889,71.36,13.62,202.2,0.2873,False,76.9,-78
NODE_071,2020-06-02T02:30:00+00:00,59.29326,-114.31767,23.57,38.83,29.87,1.4265,1.9628,74.03,12.93,209.1,0.3006,False,95.8,-73
NODE_072,2020-06-02T02:30:00+00:00,59.29339,-114.30029,22.83,40.46,29.38,1.3424,2.0867,75.13,13.41,207.1,0.2925,False,79.7,-89
NODE_073,2020-06-02T02:30:00+00:00,59.2937,-114.28271,23.19,40.57,29.72,1.34,2.2802,70.5,13.62,198.5,0.2925,False,85.1,-75
NODE_074,2020-06-02T02:30:00+00:00,59.29322,-114.26473,23.29,41.2,31.23,1.3429,2.1454,72.0,12.83,202.4,0.292,False,91.4,-109
NODE_075,2020-06-02T02:30:00+00:00,59.29306,-114.24757,23.78,40.93,30.29,1.3397,2.0916,71.92,13.81,203.0,0.2922,False,72.1,-79
NODE_076,2020-06-02T02:30:00+00:00,59.29335,-114.22919,22.34,41.97,28.9,1.3516,2.144,70.09,12.89,206.8,0.2911,False,90.9,-100
NODE_077,2020-06-02T02:30:00+00:00,59.29412,-114.21241,22.75,40.7,29.07,1.3723,2.0881,72.36,14.6,204.4,0.2942,False,89.9,-79
NODE_078,2020-06-02T02:30:00+00:00,59.29321,-114.19503,23.2,42.56,29.65,1.4068,2.1358,74.56,12.85,200.9,0.2933,False,91.9,-101
NODE_079,2020-06-02T02:30:00+00:00,59.29395,-114.17734,23.38,41.62,30.15,1.3385,2.1117,73.28,13.27,201.6,0.2894,False,91.9,-86
NODE_080,2020-06-02T02:30:00+00:00,59.30204,-114.33627,22.79,41.44,29.93,1.3589,2.0372,73.7,13.31,206.7,0.2908,False,72.6,-78
NODE_081,2020-06-02T02:30:00+00:00,59.3026,-114.31859,23.16,41.55,29.51,1.3249,2.1467,68.9,13.42,199.3,0.2887,False,70.6,-88
NODE_082,2020-06-02T02:30:00+00:00,59.30277,-114.30078,22.3,43.05,29.21,1.3842,2.2164,72.03,12.88,198.4,0.2909,False,96.6,-90
NODE_083,2020-06-02T02:30:00+00:00,59.30306,-114.28247,23.38,40.39,30.53,1.3529,2.1505,72.02,13.09,206.8,0.2931,False,85.7,-97
NODE_084,2020-06-02T02:30:00+00:00,59.30335,-114.26594,23.1,40.69,30.55,1.4518,1.9543,72.57,12.27,199.3,0.2999,False,87.4,-60
NODE_085,2020-06-02T02:30:00+00:00,59.30314,-114.24702,23.05,39.8,30.51,1.3412,2.0552,69.64,12.79,203.8,0.2934,False,72.9,-85
NODE_086,2020-06-02T02:30:00+00:00,59.30287,-114.22967,22.86,40.36,29.65,1.2698,2.1235,73.83,14.18,202.2,0.2873,False,71.0,-99
NODE_087,2020-06-02T02:30:00+00:00,59.30143,-114.21139,22.74,39.65,28.3,1.3946,2.1813,70.64,12.6,206.9,0.2971,False,99.1,-69
NODE_088,2020-06-02T02:30:00+00:00,59.30235,-114.1945,22.65,41.47,29.86,1.4214,2.0365,69.34,14.74,207.1,0.2957,False,96.6,-70
NODE_089,2020-06-02T02:30:00+00:00,59.30272,-114.17711,23.12,40.87,29.49,1.3148,2.1154,69.24,12.75,205.9,0.2886,False,76.8,-82
NODE_090,2020-06-02T02:30:00+00:00,59.31112,-114.33593,22.51,41.38,29.2,1.3277,2.0664,73.63,13.77,206.2,0.2883,False,87.9,-63
NODE_091,2020-06-02T02:30:00+00:00,59.31262,-114.31776,22.84,41.75,29.76,1.3187,2.0812,70.45,13.11,201.5,0.2874,False,93.0,-79
NODE_092,2020-06-02T02:30:00+00:00,59.31239,-114.30055,23.36,40.95,29.57,1.2729,2.162,71.37,12.75,204.4,0.2857,False,80.5,-60
NODE_093,2020-06-02T02:30:00+00:00,59.31209,-114.28254,23.62,41.81,29.72,1.3783,2.1417,74.13,13.71,202.9,0.2922,False,89.0,-73
NODE_094,2020-06-02T02:30:00+00:00,59.31164,-114.26495,23.23,41.15,29.48,1.3377,2.2102,72.68,13.84,199.0,0.2905,False,76.9,-61
NODE_095,2020-06-02T02:30:00+00:00,59.31247,-114.24723,22.29,39.15,28.44,1.3259,2.0628,71.93,13.75,206.1,0.2927,False,99.8,-74
NODE_096,2020-06-02T02:30:00+00:00,59.31133,-114.23037,23.47,43.37,29.83,1.3475,2.3346,68.03,12.44,204.5,0.2876,False,78.3,-83
NODE_097,2020-06-02T02:30:00+00:00,59.31231,-114.21248,22.7,42.6,29.23,1.3849,1.9362,75.09,12.52,201.4,0.2911,False,76.2,-82
NODE_098,2020-06-02T02:30:00+00:00,59.31251,-114.19314,23.31,41.64,29.34,1.3761,2.0668,71.63,12.9,206.7,0.2917,False,87.6,-87
NODE_099,2020-06-02T02:30:00+00:00,59.31123,-114.17711,23.24,41.14,30.37,1.3582,1.988,72.93,13.1,204.1,0.2909,False,82.2,-95
NODE_000,2020-06-02T03:00:00+00:00,59.23057,-114.33522,24.26,40.73,31.68,1.5331,2.3361,77.42,13.97,211.8,0.322,False,98.0,-77
NODE_001,2020-06-02T03:00:00+00:00,59.23113,-114.3183,24.45,39.54,31.7,1.5817,2.3479,77.36,14.11,207.3,0.3278,False,71.4,-105
NODE_002,2020-06-02T03:00:00+00:00,59.23022,-114.30087,23.97,37.57,30.56,1.5387,2.3811,77.92,12.87,204.7,0.3282,False,99.8,-93
NODE_003,2020-06-02T03:00:00+00:00,59.22999,-114.28266,24.62,38.58,31.66,1.5288,2.3833,77.76,13.61,199.3,0.3262,False,77.9,-61
NODE_004,2020-06-02T03:00:00+00:00,59.23061,-114.26459,24.38,39.0,32.57,1.5178,2.3783,77.59,12.53,203.2,0.3249,False,83.5,-64
NODE_005,2020-06-02T03:00:00+00:00,59.23056,-114.24742,24.65,40.42,32.23,1.5583,2.2761,75.31,13.69,204.9,0.3256,False,88.7,-104
NODE_006,2020-06-02T03:00:00+00:00,59.23021,-114.22929,23.91,37.65,31.01,1.4947,2.2238,78.1,13.42,203.9,0.3252,False,93.3,-99
NODE_007,2020-06-02T03:00:00+00:00,59.23109,-114.21228,24.21,38.77,31.74,1.4594,2.2854,74.94,12.87,203.4,0.3207,False,70.8,-84
NODE_008,2020-06-02T03:00:00+00:00,59.22983,-114.19364,24.66,38.8,32.19,1.4918,2.3096,75.71,12.35,199.2,0.3225,False,96.2,-108
NODE_009,2020-06-02T03:00:00+00:00,59.23123,-114.17746,23.87,38.71,30.75,1.468,2.4352,76.32,13.06,209.6,0.3206,False,87.9,-108
NODE_010,2020-06-02T03:00:00+00:00,59.24073,-114.33582,24.88,38.71,32.01,1.6146,2.3741,78.61,13.17,205.0,0.3315,False,81.4,-65
NODE_011,2020-06-02T03:00:00+00:00,59.23967,-114.31778,24.88,38.25,32.03,1.5862,2.2968,76.13,14.07,203.2,0.3307,False,77.9,-81
NODE_012,2020-06-02T03:00:00+00:00,59.23884,-114.30087,24.27,39.79,32.21,1.4973,2.4156,80.11,14.24,204.8,0.3223,False,70.6,-76
NODE_013,2020-06-02T03:00:00+00:00,59.23961,-114.28317,24.57,36.95,31.96,1.5842,2.4573,77.63,14.11,204.5,0.3334,False,87.8,-76
NODE_014,2020-06-02T03:00:00+00:00,59.23969,-114.26496,25.05,38.99,32.37,1.4877,2.2803,76.41,13.17,202.0,0.3237,False,88.3,-101
NODE_015,2020-06-02T03:00:00+00:00,59.23871,-114.24756,24.58,39.48,32.41,1.5735,2.3249,77.69,13.52,200.6,0.3288,False,86.1,-97
NODE_016,2020-06-02T03:00:00+00:00,59.23885,-114.2301,24.59,36.79,31.92,1.5132,2.3581,78.18,13.31,206.1,0.3286,False,72.1,-61
NODE_017,2020-06-02T03:00:00+00:00,59.23877,-114.21225,25.01,37.65,31.75,1.5269,2.4398,76.47,13.38,209.0,0.3279,False,89.4,-93
NODE_018,2020-06-02T03:00:00+00:00,59.23976,-114.1944,23.84,38.62,31.5,1.5265,2.3052,76.35,13.93,212.5,0.3259,False,79.0,-62
NODE_019,2020-06-02T03:00:00+00:00,59.24056,-114.17618,24.64,38.28,31.46,1.4919,2.402,77.99,13.9,206.7,0.3234,False,75.9,-103
NODE_020,2020-06-02T03:00:00+00:00,59.24833,-114.33581,24.43,39.74,32.49,1.5025,2.2976,75.0,13.78,210.3,0.3222,False,80.3,-88
NODE_021,2020-06-02T03:00:00+00:00,59.24923,-114.31733,24.59,38.28,32.36,1.5664,2.2964,74.42,14.49,203.5,0.3298,False,97.6,-70
NODE_022,2020-06-02T03:00:00+00:00,59.24847,-114.30068,24.13,38.13,31.5,1.5683,2.4371,76.32,12.65,198.8,0.3306,False,76.0,-97
NODE_023,2020-06-02T03:00:00+00:00,59.24904,-114.28216,24.03,38.93,31.69,1.4885,2.2072,77.24,13.03,205.2,0.3241,False,76.7,-64
NODE_024,2020-06-02T03:00:00+00:00,59.24828,-114.26489,25.34,39.53,32.93,1.5443,2.2663,75.33,13.47,201.1,0.3289,False,89.2,-81
NODE_025,2020-06-02T03:00:00+00:00,59.2482,-114.24799,23.53,39.05,30.94,1.5054,2.3611,73.98,13.03,207.8,0.3254,False,97.1,-105
NODE_026,2020-06-02T03:00:00+00:00,59.24777,-114.23098,24.38,36.7,31.4,1.6119,2.3552,78.96,13.46,206.7,0.3364,False,93.0,-73
NODE_027,2020-06-02T03:00:00+00:00,59.24807,-114.2114,24.72,38.79,30.99,1.5177,2.3363,74.18,13.21,209.8,0.3259,False,79.8,-72
NODE_028,2020-06-02T03:00:00+00:00,59.2487,-114.19416,24.37,37.47,30.93,1.5498,2.3781,77.1,14.37,200.9,0.3298,False,73.6,-63
NODE_029,2020-06-02T03:00:00+00:00,59.24821,-114.17762,24.36,38.75,31.31,1.5016,2.3198,77.62,12.78,201.5,0.3237,False,74.7,-94
NODE_030,2020-06-02T03:00:00+00:00,59.25763,-114.33613,24.06,37.6,31.3,1.5466,2.2702,77.63,13.68,203.6,0.329,False,72.4,-64
NODE_031,2020-06-02T03:00:00+00:00,59.25729,-114.31824,24.13,36.7,32.02,1.5527,2.2896,76.43,12.97,206.8,0.3316,False,78.8,-95
NODE_032,2020-06-02T03:00:00+00:00,59.25805,-114.30122,24.42,39.1,31.15,1.5732,2.3862,76.77,12.86,200.7,0.3299,False,85.2,-108
NODE_033,2020-06-02T03:00:00+00:00,59.25741,-114.28301,24.64,37.69,32.44,1.5762,2.2849,76.48,13.84,198.7,0.3329,False,71.6,-109
NODE_034,2020-06-02T03:00:00+00:00,59.25747,-114.26468,24.97,36.23,33.07,1.5465,2.4364,79.58,13.23,193.0,0.3334,False,70.3,-97
NODE_035,2020-06-02T03:00:00+00:00,59.2578,-114.24677,24.59,39.29,31.17,1.5368,2.4087,78.8,13.11,209.6,0.3279,False,99.8,-98
NODE_036,2020-06-02T03:00:00+00:00,59.2577,-114.23077,24.35,38.38,31.85,1.5198,2.5286,76.57,13.58,207.6,0.3278,False,76.2,-95
NODE_037,2020-06-02T03:00:00+00:00,59.25803,-114.21269,24.24,39.13,32.12,1.5939,2.2615,79.34,13.51,200.9,0.3313,False,97.0,-70
NODE_038,2020-06-02T03:00:00+00:00,59.25829,-114.19414,25.02,37.23,31.58,1.5167,2.2162,76.87,12.02,199.2,0.3282,False,83.9,-102
NODE_039,2020-06-02T03:00:00+00:00,59.2576,-114.17727,24.23,37.65,32.23,1.5857,2.2176,76.97,13.78,207.8,0.3318,False,96.5,-66
NODE_040,2020-06-02T03:00:00+00:00,59.26633,-114.33534,24.03,37.34,30.6,1.5804,2.3484,77.57,13.57,206.9,0.332,False,82.9,-81
NODE_041,2020-06-02T03:00:00+00:00,59.26648,-114.31761,23.67,38.08,31.78,1.5006,2.1885,76.74,12.43,199.8,0.3259,False,92.6,-76
NODE_042,2020-06-02T03:00:00+00:00,59.26618,-114.30094,24.43,39.03,31.4,1.4947,2.4743,76.91,13.93,197.9,0.3246,False,78.2,-93
NODE_043,2020-06-02T03:00:00+00:00,59.26615,-114.28343,24.39,38.53,31.75,1.5608,2.2914,79.74,12.16,207.9,0.3308,False,79.7,-81
NODE_044,2020-06-02T03:00:00+00:00,59.26676,-114.26473,24.69,40.35,33.0,1.5548,2.3234,77.93,13.09,204.0,0.3282,False,76.7,-102
NODE_045,2020-06-02T03:00:00+00:00,59.26562,-114.24745,24.94,40.11,33.44,1.5174,2.4175,80.12,13.54,202.0,0.3258,False,90.6,-100
NODE_046,2020-06-02T03:00:00+00:00,59.26648,-114.23093,23.55,38.99,32.04,1.537,2.3763,78.35,13.69,206.2,0.3285,False,78.6,-64
NODE_047,2020-06-02T03:00:00+00:00,59.26678,-114.21199,23.76,40.5,31.22,1.5682,2.2175,78.3,13.55,199.9,0.3276,False,84.0,-81
NODE_048,2020-06-02T03:00:00+00:00,59.26683,-114.1947,24.88,39.74,32.12,1.499,2.2643,79.39,13.24,207.8,0.3231,False,91.9,-70
NODE_049,2020-06-02T03:00:00+00:00,59.26567,-114.17689,24.71,38.53,32.09,1.5166,2.2566,78.6,13.36,209.8,0.3256,False,98.6,-60
NODE_050,2020-06-02T03:00:00+00:00,59.27608,-114.33578,24.1,38.14,32.11,1.565,2.3328,75.81,13.54,205.7,0.3296,False,72.8,-79
NODE_051,2020-06-02T03:00:00+00:00,59.27542,-114.31808,24.22,39.0,31.67,1.5026,2.3431,75.5,14.69,197.8,0.3246,False,97.3,-105
NODE_052,2020-06-02T03:00:00+00:00,59.27618,-114.29955,24.54,38.64,31.19,1.5521,2.1408,76.7,14.11,209.1,0.3294,False,95.0,-100
NODE_053,2020-06-02T03:00:00+00:00,59.27505,-114.28294,24.53,38.12,31.86,1.54,2.2408,77.33,14.45,206.6,0.33,False,75.6,-107
NODE_054,2020-06-02T03:00:00+00:00,59.27571,-114.26535,24.58,38.3,32.28,1.611,2.4189,79.43,13.91,199.9,0.3354,False,96.2,-94
NODE_055,2020-06-02T03:00:00+00:00,59.27575,-114.2491,24.4,37.94,32.72,1.5447,2.5315,76.16,12.36,207.1,0.3313,False,91.3,-99
NODE_056,2020-06-02T03:00:00+00:00,59.27541,-114.22913,24.38,40.52,32.16,1.4925,2.2148,78.58,13.29,204.2,0.3228,False,97.8,-75
NODE_057,2020-06-02T03:00:00+00:00,59.27565,-114.21205,24.13,39.69,31.21,1.5302,2.4296,76.03,13.15,206.0,0.3261,False,82.9,-76
NODE_058,2020-06-02T03:00:00+00:00,59.27509,-114.1941,24.65,38.44,31.39,1.59,2.4881,80.53,12.56,198.8,0.3317,False,98.6,-109
NODE_059,2020-06-02T03:00:00+00:00,59.27577,-114.17734,23.97,38.65,31.43,1.4799,2.2895,76.79,13.71,203.7,0.3228,False,72.5,-100
NODE_060,2020-06-02T03:00:00+00:00,59.28485,-114.33616,24.65,38.58,32.4,1.4306,2.3364,76.57,13.22,204.6,0.3192,False,75.2,-86
NODE_061,2020-06-02T03:00:00+00:00,59.2856,-114.31736,24.76,40.32,32.19,1.4706,2.2956,76.85,12.62,207.5,0.32,False,93.2,-92
NODE_062,2020-06-02T03:00:00+00:00,59.28406,-114.30056,24.39,39.99,32.06,1.588,2.4151,76.46,14.44,205.5,0.3295,False,96.0,-88
NODE_063,2020-06-02T03:00:00+00:00,59.28439,-114.28281,24.7,38.47,32.5,1.5561,2.5671,79.0,12.83,202.8,0.3302,False,89.5,-101
NODE_064,2020-06-02T03:00:00+00:00,59.28378,-114.26452,24.34,40.92,31.38,1.5775,2.4584,76.75,13.29,203.9,0.3283,False,99.1,-79
NODE_065,2020-06-02T03:00:00+00:00,59.28482,-114.24735,24.88,40.24,32.99,1.5686,2.4218,76.68,13.91,206.2,0.3287,False,96.6,-67
NODE_066,2020-06-02T03:00:00+00:00,59.28444,-114.22984,23.84,38.43,30.86,1.5416,2.2802,75.85,13.35,199.3,0.3293,False,88.4,-104
NODE_067,2020-06-02T03:00:00+00:00,59.28438,-114.21084,23.82,38.24,31.49,1.5515,2.1197,77.4,14.23,203.7,0.3296,False,80.5,-60
NODE_068,2020-06-02T03:00:00+00:00,59.2846,-114.1951,24.29,38.9,31.56,1.5313,2.4284,76.74,13.41,200.3,0.3266,False,94.2,-73
NODE_069,2020-06-02T03:00:00+00:00,59.2844,-114.17675,24.78,37.74,33.11,1.5569,2.4127,77.78,13.82,200.2,0.3296,False,91.2,-72
NODE_070,2020-06-02T03:00:00+00:00,59.29384,-114.33585,24.23,38.62,32.27,1.4629,2.1962,77.63,13.36,202.8,0.3212,False,97.3,-89
NODE_071,2020-06-02T03:00:00+00:00,59.29326,-114.31767,23.82,37.54,31.48,1.4782,2.3707,76.75,12.92,204.6,0.3246,False,96.4,-67
NODE_072,2020-06-02T03:00:00+00:00,59.29339,-114.30029,24.61,37.13,32.64,1.5139,2.3394,77.77,12.84,201.7,0.3283,False,79.9,-60
NODE_073,2020-06-02T03:00:00+00:00,59.2937,-114.28271,23.57,40.02,31.4,1.5869,2.2587,78.25,13.43,204.6,0.3294,False,83.3,-105
NODE_074,2020-06-02T03:00:00+00:00,59.29322,-114.26473,24.1,39.54,31.28,1.56,2.3521,75.63,13.19,209.2,0.3285,False,87.4,-108
NODE_075,2020-06-02T03:00:00+00:00,59.29306,-114.24757,24.09,39.13,31.97,1.5872,2.3336,75.98,13.39,204.7,0.3311,False,82.0,-92
NODE_076,2020-06-02T03:00:00+00:00,59.29335,-114.22919,24.05,37.59,31.43,1.5509,2.3233,75.66,13.99,201.1,0.3307,False,81.5,-109
NODE_077,2020-06-02T03:00:00+00:00,59.29412,-114.21241,24.3,38.15,31.06,1.5304,2.4418,78.44,12.58,200.9,0.3279,False,86.1,-90
NODE_078,2020-06-02T03:00:00+00:00,59.29321,-114.19503,24.42,38.71,32.44,1.5896,2.3397,78.79,14.08,206.3,0.3307,False,93.2,-78
NODE_079,2020-06-02T03:00:00+00:00,59.29395,-114.17734,24.24,38.54,30.77,1.4633,2.3169,75.83,13.37,214.3,0.3213,False,84.2,-68
NODE_080,2020-06-02T03:00:00+00:00,59.30204,-114.33627,25.12,38.41,32.55,1.5816,2.3799,78.0,13.59,208.0,0.3301,False,82.7,-106
NODE_081,2020-06-02T03:00:00+00:00,59.3026,-114.31859,24.49,38.83,31.67,1.5,2.1804,79.3,14.32,207.8,0.3236,False,83.4,-73
NODE_082,2020-06-02T03:00:00+00:00,59.30277,-114.30078,24.63,38.89,32.2,1.5649,2.2072,76.96,13.03,201.7,0.3286,False,80.1,-90
NODE_083,2020-06-02T03:00:00+00:00,59.30306,-114.28247,24.62,40.0,31.55,1.5086,2.2431,77.03,14.09,207.1,0.3232,False,85.4,-108
NODE_084,2020-06-02T03:00:00+00:00,59.30335,-114.26594,24.22,38.29,32.12,1.5682,2.3387,75.72,12.72,205.9,0.3303,False,91.2,-98
NODE_085,2020-06-02T03:00:00+00:00,59.30314,-114.24702,24.52,38.52,30.9,1.4384,2.3446,76.26,12.37,206.0,0.3207,False,97.7,-81
NODE_086,2020-06-02T03:00:00+00:00,59.30287,-114.22967,24.58,38.98,32.08,1.4651,2.3283,75.57,13.07,203.9,0.3217,False,86.2,-87
NODE_087,2020-06-02T03:00:00+00:00,59.30143,-114.21139,24.66,38.34,32.38,1.523,2.3774,78.85,13.26,205.2,0.3266,False,98.8,-64
NODE_088,2020-06-02T03:00:00+00:00,59.30235,-114.1945,24.61,38.07,32.29,1.5636,2.4839,75.47,12.73,212.0,0.3294,False,81.5,-86
NODE_089,2020-06-02T03:00:00+00:00,59.30272,-114.17711,23.84,40.04,30.99,1.516,2.3903,77.61,12.54,206.2,0.3223,False,74.5,-108
NODE_090,2020-06-02T03:00:00+00:00,59.31112,-114.33593,24.07,38.83,31.41,1.5365,2.286,74.47,14.44,200.2,0.3253,False,71.2,-67
NODE_091,2020-06-02T03:00:00+00:00,59.31262,-114.31776,24.1,39.56,31.62,1.4436,2.3228,78.45,13.19,199.3,0.3179,False,85.5,-98
NODE_092,2020-06-02T03:00:00+00:00,59.31239,-114.30055,24.36,38.32,31.49,1.5001,2.3233,78.07,13.75,200.1,0.3242,False,97.9,-67
NODE_093,2020-06-02T03:00:00+00:00,59.31209,-114.28254,24.79,40.54,32.46,1.5231,2.5151,77.46,12.98,206.6,0.3227,False,76.2,-79
NODE_094,2020-06-02T03:00:00+00:00,59.31164,-114.26495,23.75,37.56,31.14,1.5202,2.3751,77.45,13.2,203.6,0.3274,False,71.2,-97
NODE_095,2020-06-02T03:00:00+00:00,59.31247,-114.24723,24.96,37.98,31.54,1.5762,2.316,77.37,13.21,196.7,0.3306,False,93.9,-91
NODE_096,2020-06-02T03:00:00+00:00,59.31133,-114.23037,24.12,36.89,31.32,1.5222,2.3719,77.16,12.82,204.2,0.3285,False,82.4,-110
NODE_097,2020-06-02T03:00:00+00:00,59.31231,-114.21248,24.8,40.33,32.24,1.4331,2.3383,77.66,13.63,205.1,0.3163,False,96.3,-103
NODE_098,2020-06-02T03:00:00+00:00,59.31251,-114.19314,24.21,39.58,31.67,1.5557,2.1724,75.47,13.59,203.8,0.3258,False,87.8,-85
